"primary_spa_name","primary_spa_city","competitor_rank","competitor_name","competitor_review_count","competitor_star_rating","competitor_distance_miles","competitor_gbp_url"
"Skyy Med Spa","San Diego","2","Aesthetic Nurse Ashley | Aluma Medical","171","5.0","0.59","https://www.google.com/maps/search/?api=1&query=Aesthetic%20Nurse%20Ashley%20%7C%20Aluma%20Medical&query_place_id=ChIJpUv-ZeSr3oARxzL0BMlrZHc"
"Skyy Med Spa","San Diego","3","Vitality Aesthetics","102","5.0","0.22","https://www.google.com/maps/search/?api=1&query=Vitality%20Aesthetics&query_place_id=ChIJJ_EvHtwG3IARMnuo4zxWSFw"
"SDBotox - Mission Valley","San Diego","1","Revive Med Spa - Mission Valley","407","4.4","0.44","https://www.google.com/maps/search/?api=1&query=Revive%20Med%20Spa%20-%20Mission%20Valley&query_place_id=ChIJY9bxYTlV2YARMqq_VegTq-E"
"SDBotox - Mission Valley","San Diego","2","Holden Timeless Beauty San Diego","402","4.9","0.59","https://www.google.com/maps/search/?api=1&query=Holden%20Timeless%20Beauty%20San%20Diego&query_place_id=ChIJ7Ze3GCNV2YARr7aSslsE614"
"SDBotox - Mission Valley","San Diego","3","ALOderma Med Spa","207","4.8","0.7","https://www.google.com/maps/search/?api=1&query=ALOderma%20Med%20Spa&query_place_id=ChIJh6zGnS5V2YARbNL9c37pN7g"
"Radiance Wellness","San Diego","1","Avalon Laser | San Diego Botox Clinic","262","4.9","0.28","https://www.google.com/maps/search/?api=1&query=Avalon%20Laser%20%7C%20San%20Diego%20Botox%20Clinic&query_place_id=ChIJ6UoOClxT2YARB8ooOE-97PU"
"Radiance Wellness","San Diego","2","B Medical Spa and Wellness Center","192","4.9","0.13","https://www.google.com/maps/search/?api=1&query=B%20Medical%20Spa%20and%20Wellness%20Center&query_place_id=ChIJw-VIlMdU2YARgpAJUS3Vnlw"
"Radiance Wellness","San Diego","3","Aesthetic Nurse Ashley | Aluma Medical","171","5.0","0.53","https://www.google.com/maps/search/?api=1&query=Aesthetic%20Nurse%20Ashley%20%7C%20Aluma%20Medical&query_place_id=ChIJpUv-ZeSr3oARxzL0BMlrZHc"
"Lounge MedSpa Aesthetics and Wellness","San Diego","1","Coastal Medical & Cosmetic Dermatology","1236","4.9","4.0","https://www.google.com/maps/search/?api=1&query=Coastal%20Medical%20%26%20Cosmetic%20Dermatology&query_place_id=ChIJ-66Gp94G3IARS1TwFcuMEdo"
"Lounge MedSpa Aesthetics and Wellness","San Diego","2","Laser Cliniqúe | San Diego's Premier Medical Spa","1066","4.9","4.09","https://www.google.com/maps/search/?api=1&query=Laser%20Cliniq%C3%BAe%20%7C%20San%20Diego's%20Premier%20Medical%20Spa&query_place_id=ChIJW8cQHa4H3IARpLRZJ9lskJU"
"Lounge MedSpa Aesthetics and Wellness","San Diego","3","South Coast MedSpa","234","4.8","4.7","https://www.google.com/maps/search/?api=1&query=South%20Coast%20MedSpa&query_place_id=ChIJ9ULenxkH3IARMsX-k6SP3aI"
"Vitality Aesthetics","San Diego","1","SDBotox - Little Italy","431","4.9","0.79","https://www.google.com/maps/search/?api=1&query=SDBotox%20-%20Little%20Italy&query_place_id=ChIJIWCQGyJV2YARgr4KwXmCEZw"
"Vitality Aesthetics","San Diego","2","Avalon Laser | San Diego Botox Clinic","262","4.9","0.63","https://www.google.com/maps/search/?api=1&query=Avalon%20Laser%20%7C%20San%20Diego%20Botox%20Clinic&query_place_id=ChIJ6UoOClxT2YARB8ooOE-97PU"
"Vitality Aesthetics","San Diego","3","Aesthetic Nurse Ashley | Aluma Medical","171","5.0","0.37","https://www.google.com/maps/search/?api=1&query=Aesthetic%20Nurse%20Ashley%20%7C%20Aluma%20Medical&query_place_id=ChIJpUv-ZeSr3oARxzL0BMlrZHc"
"Avalon Laser | San Diego Botox Clinic","San Diego","1","Radiance Wellness","209","5.0","0.28","https://www.google.com/maps/search/?api=1&query=Radiance%20Wellness&query_place_id=ChIJjcnFG8ZU2YARTsXFXIBayi4"
"Avalon Laser | San Diego Botox Clinic","San Diego","2","B Medical Spa and Wellness Center","192","4.9","0.4","https://www.google.com/maps/search/?api=1&query=B%20Medical%20Spa%20and%20Wellness%20Center&query_place_id=ChIJw-VIlMdU2YARgpAJUS3Vnlw"
"Avalon Laser | San Diego Botox Clinic","San Diego","3","Aesthetic Nurse Ashley | Aluma Medical","171","5.0","0.26","https://www.google.com/maps/search/?api=1&query=Aesthetic%20Nurse%20Ashley%20%7C%20Aluma%20Medical&query_place_id=ChIJpUv-ZeSr3oARxzL0BMlrZHc"
"Gene Lee Skin Clinic","San Diego","1","The Laser Cafe Medical Spa","1355","5.0","0.15","https://www.google.com/maps/search/?api=1&query=The%20Laser%20Cafe%20Medical%20Spa&query_place_id=ChIJ49Oi1dxU2YARzyXeQgULShE"
"Gene Lee Skin Clinic","San Diego","2","B Medical Spa and Wellness Center","192","4.9","0.74","https://www.google.com/maps/search/?api=1&query=B%20Medical%20Spa%20and%20Wellness%20Center&query_place_id=ChIJw-VIlMdU2YARgpAJUS3Vnlw"
"Gene Lee Skin Clinic","San Diego","3","Aesthetica Med Spa of San Diego","133","4.9","0.56","https://www.google.com/maps/search/?api=1&query=Aesthetica%20Med%20Spa%20of%20San%20Diego&query_place_id=ChIJKRiULyhV2YARvJ1rURXwXqI"
"Laser Cliniqúe | San Diego's Premier Medical Spa","San Diego","1","Coastal Medical & Cosmetic Dermatology","1236","4.9","1.51","https://www.google.com/maps/search/?api=1&query=Coastal%20Medical%20%26%20Cosmetic%20Dermatology&query_place_id=ChIJ-66Gp94G3IARS1TwFcuMEdo"
"Laser Cliniqúe | San Diego's Premier Medical Spa","San Diego","2","Atossa Medical Spa","367","4.9","1.39","https://www.google.com/maps/search/?api=1&query=Atossa%20Medical%20Spa&query_place_id=ChIJDY1ynJv724ARcQS2LGPUvtA"
"Laser Cliniqúe | San Diego's Premier Medical Spa","San Diego","3","South Coast MedSpa","234","4.8","1.07","https://www.google.com/maps/search/?api=1&query=South%20Coast%20MedSpa&query_place_id=ChIJ9ULenxkH3IARMsX-k6SP3aI"
"San Diego Cosmetic Laser Clinic","San Diego","1","Botoxie - North Park","478","4.9","4.55","https://www.google.com/maps/search/?api=1&query=Botoxie%20-%20North%20Park&query_place_id=ChIJCbN2PdlV2YARSdxaJoUV6CA"
"San Diego Cosmetic Laser Clinic","San Diego","2","San Diego Aesthetics and Med Spa","419","5.0","1.41","https://www.google.com/maps/search/?api=1&query=San%20Diego%20Aesthetics%20and%20Med%20Spa&query_place_id=ChIJGQjkifRX2YARx5s2DJoA0Mw"
"San Diego Cosmetic Laser Clinic","San Diego","3","Heavenly Aesthetics","173","5.0","4.77","https://www.google.com/maps/search/?api=1&query=Heavenly%20Aesthetics&query_place_id=ChIJGUxJzf_Lj4AR08t1VB4AYlA"
"SlimmThicc Med Spa & Aesthetics","San Diego","1","SDBotox - Pacific Beach","784","4.9","0.11","https://www.google.com/maps/search/?api=1&query=SDBotox%20-%20Pacific%20Beach&query_place_id=ChIJVdWU0sYB3IARa0SbHLw5t9I"
"SlimmThicc Med Spa & Aesthetics","San Diego","2","Skin Medical Spa in San Diego | Skin Tightening | Cryo Fat Freezing | Lipo Cavitation","421","4.9","1.43","https://www.google.com/maps/search/?api=1&query=Skin%20Medical%20Spa%20in%20San%20Diego%20%7C%20Skin%20Tightening%20%7C%20Cryo%20Fat%20Freezing%20%7C%20Lipo%20Cavitation&query_place_id=ChIJ0fkVj7wB3IARJm1vn7X8pR0"
"SlimmThicc Med Spa & Aesthetics","San Diego","3","Glowtox Aesthetics - Pacific Beach","202","5.0","0.75","https://www.google.com/maps/search/?api=1&query=Glowtox%20Aesthetics%20-%20Pacific%20Beach&query_place_id=ChIJNW6-ECoB3IARLUSslislnKM"
"Domus Vitae | Gabriel Gonzalez, BSN, RN","San Diego","1","The Laser Cafe Medical Spa","1355","5.0","1.46","https://www.google.com/maps/search/?api=1&query=The%20Laser%20Cafe%20Medical%20Spa&query_place_id=ChIJ49Oi1dxU2YARzyXeQgULShE"
"Domus Vitae | Gabriel Gonzalez, BSN, RN","San Diego","2","Botoxie - North Park","478","4.9","0.06","https://www.google.com/maps/search/?api=1&query=Botoxie%20-%20North%20Park&query_place_id=ChIJCbN2PdlV2YARSdxaJoUV6CA"
"Domus Vitae | Gabriel Gonzalez, BSN, RN","San Diego","3","Citrus Aesthetics®","370","4.9","1.46","https://www.google.com/maps/search/?api=1&query=Citrus%20Aesthetics%C2%AE&query_place_id=ChIJoT4cml1V2YAR6AVp0crmC0M"
"Holden Timeless Beauty San Diego","San Diego","1","SDBotox - Mission Valley","660","4.9","0.59","https://www.google.com/maps/search/?api=1&query=SDBotox%20-%20Mission%20Valley&query_place_id=ChIJmT-8Mj1V2YARMNgyfHXZihc"
"Holden Timeless Beauty San Diego","San Diego","2","Revive Med Spa - Mission Valley","407","4.4","0.62","https://www.google.com/maps/search/?api=1&query=Revive%20Med%20Spa%20-%20Mission%20Valley&query_place_id=ChIJY9bxYTlV2YARMqq_VegTq-E"
"Holden Timeless Beauty San Diego","San Diego","3","ALOderma Med Spa","207","4.8","0.77","https://www.google.com/maps/search/?api=1&query=ALOderma%20Med%20Spa&query_place_id=ChIJh6zGnS5V2YARbNL9c37pN7g"
"Aesthetic Nurse Ashley | Aluma Medical","San Diego","1","Avalon Laser | San Diego Botox Clinic","262","4.9","0.26","https://www.google.com/maps/search/?api=1&query=Avalon%20Laser%20%7C%20San%20Diego%20Botox%20Clinic&query_place_id=ChIJ6UoOClxT2YARB8ooOE-97PU"
"Aesthetic Nurse Ashley | Aluma Medical","San Diego","2","Radiance Wellness","209","5.0","0.53","https://www.google.com/maps/search/?api=1&query=Radiance%20Wellness&query_place_id=ChIJjcnFG8ZU2YARTsXFXIBayi4"
"Aesthetic Nurse Ashley | Aluma Medical","San Diego","3","Skyy Med Spa","114","4.6","0.59","https://www.google.com/maps/search/?api=1&query=Skyy%20Med%20Spa&query_place_id=ChIJJXBiO9tV2YARQSfBEFIuuuk"
"Aesthetic Club","San Diego","1","The Laser Cafe Medical Spa","1355","5.0","1.46","https://www.google.com/maps/search/?api=1&query=The%20Laser%20Cafe%20Medical%20Spa&query_place_id=ChIJ49Oi1dxU2YARzyXeQgULShE"
"Aesthetic Club","San Diego","2","Botoxie - North Park","478","4.9","0.06","https://www.google.com/maps/search/?api=1&query=Botoxie%20-%20North%20Park&query_place_id=ChIJCbN2PdlV2YARSdxaJoUV6CA"
"Aesthetic Club","San Diego","3","Citrus Aesthetics®","370","4.9","1.46","https://www.google.com/maps/search/?api=1&query=Citrus%20Aesthetics%C2%AE&query_place_id=ChIJoT4cml1V2YAR6AVp0crmC0M"
"Citrus Aesthetics®","San Diego","1","SDBotox - Mission Valley","660","4.9","0.85","https://www.google.com/maps/search/?api=1&query=SDBotox%20-%20Mission%20Valley&query_place_id=ChIJmT-8Mj1V2YARMNgyfHXZihc"
"Citrus Aesthetics®","San Diego","2","Holden Timeless Beauty San Diego","402","4.9","0.87","https://www.google.com/maps/search/?api=1&query=Holden%20Timeless%20Beauty%20San%20Diego&query_place_id=ChIJ7Ze3GCNV2YARr7aSslsE614"
"Citrus Aesthetics®","San Diego","3","ALOderma Med Spa","207","4.8","0.16","https://www.google.com/maps/search/?api=1&query=ALOderma%20Med%20Spa&query_place_id=ChIJh6zGnS5V2YARbNL9c37pN7g"
"House of Aesthetix","San Diego","1","SDBotox - Mission Valley","660","4.9","0.78","https://www.google.com/maps/search/?api=1&query=SDBotox%20-%20Mission%20Valley&query_place_id=ChIJmT-8Mj1V2YARMNgyfHXZihc"
"House of Aesthetix","San Diego","2","Revive Med Spa - Mission Valley","407","4.4","0.9","https://www.google.com/maps/search/?api=1&query=Revive%20Med%20Spa%20-%20Mission%20Valley&query_place_id=ChIJY9bxYTlV2YARMqq_VegTq-E"
"House of Aesthetix","San Diego","3","Park Medspa Hillcrest","99","5.0","0.91","https://www.google.com/maps/search/?api=1&query=Park%20Medspa%20Hillcrest&query_place_id=ChIJcRcKuoCr3oARyXllclvogjY"
"Savannah Tadin Aesthetics","San Diego","1","The Laser Cafe Medical Spa","1355","5.0","1.46","https://www.google.com/maps/search/?api=1&query=The%20Laser%20Cafe%20Medical%20Spa&query_place_id=ChIJ49Oi1dxU2YARzyXeQgULShE"
"Savannah Tadin Aesthetics","San Diego","2","Botoxie - North Park","478","4.9","0.06","https://www.google.com/maps/search/?api=1&query=Botoxie%20-%20North%20Park&query_place_id=ChIJCbN2PdlV2YARSdxaJoUV6CA"
"Savannah Tadin Aesthetics","San Diego","3","Citrus Aesthetics®","370","4.9","1.46","https://www.google.com/maps/search/?api=1&query=Citrus%20Aesthetics%C2%AE&query_place_id=ChIJoT4cml1V2YAR6AVp0crmC0M"
"Coastal Medical Aesthetics","San Diego","1","Coastal Medical & Cosmetic Dermatology","1236","4.9","4.87","https://www.google.com/maps/search/?api=1&query=Coastal%20Medical%20%26%20Cosmetic%20Dermatology&query_place_id=ChIJ-66Gp94G3IARS1TwFcuMEdo"
"Coastal Medical Aesthetics","San Diego","2","Laser Cliniqúe | San Diego's Premier Medical Spa","1066","4.9","4.72","https://www.google.com/maps/search/?api=1&query=Laser%20Cliniq%C3%BAe%20%7C%20San%20Diego's%20Premier%20Medical%20Spa&query_place_id=ChIJW8cQHa4H3IARpLRZJ9lskJU"
"Coastal Medical Aesthetics","San Diego","3","South Coast MedSpa","234","4.8","5.47","https://www.google.com/maps/search/?api=1&query=South%20Coast%20MedSpa&query_place_id=ChIJ9ULenxkH3IARMsX-k6SP3aI"
"Beauty Energy Exchange Aesthetics and Wellness","San Diego","1","SDBotox - Little Italy","431","4.9","3.58","https://www.google.com/maps/search/?api=1&query=SDBotox%20-%20Little%20Italy&query_place_id=ChIJIWCQGyJV2YARgr4KwXmCEZw"
"Beauty Energy Exchange Aesthetics and Wellness","San Diego","2","Skyy Med Spa","114","4.6","4.19","https://www.google.com/maps/search/?api=1&query=Skyy%20Med%20Spa&query_place_id=ChIJJXBiO9tV2YARQSfBEFIuuuk"
"Beauty Energy Exchange Aesthetics and Wellness","San Diego","3","Vitality Aesthetics","102","5.0","4.21","https://www.google.com/maps/search/?api=1&query=Vitality%20Aesthetics&query_place_id=ChIJJ_EvHtwG3IARMnuo4zxWSFw"
"KQ Aesthetic Society","San Diego","1","SDBotox - Mission Valley","660","4.9","0.24","https://www.google.com/maps/search/?api=1&query=SDBotox%20-%20Mission%20Valley&query_place_id=ChIJmT-8Mj1V2YARMNgyfHXZihc"
"KQ Aesthetic Society","San Diego","2","Holden Timeless Beauty San Diego","402","4.9","0.55","https://www.google.com/maps/search/?api=1&query=Holden%20Timeless%20Beauty%20San%20Diego&query_place_id=ChIJ7Ze3GCNV2YARr7aSslsE614"
"KQ Aesthetic Society","San Diego","3","Citrus Aesthetics®","370","4.9","0.61","https://www.google.com/maps/search/?api=1&query=Citrus%20Aesthetics%C2%AE&query_place_id=ChIJoT4cml1V2YAR6AVp0crmC0M"
"Glowtox Aesthetics - Pacific Beach","San Diego","1","SDBotox - Pacific Beach","784","4.9","0.85","https://www.google.com/maps/search/?api=1&query=SDBotox%20-%20Pacific%20Beach&query_place_id=ChIJVdWU0sYB3IARa0SbHLw5t9I"
"Glowtox Aesthetics - Pacific Beach","San Diego","2","Skin Medical Spa in San Diego | Skin Tightening | Cryo Fat Freezing | Lipo Cavitation","421","4.9","2.17","https://www.google.com/maps/search/?api=1&query=Skin%20Medical%20Spa%20in%20San%20Diego%20%7C%20Skin%20Tightening%20%7C%20Cryo%20Fat%20Freezing%20%7C%20Lipo%20Cavitation&query_place_id=ChIJ0fkVj7wB3IARJm1vn7X8pR0"
"Glowtox Aesthetics - Pacific Beach","San Diego","3","SlimmThicc Med Spa & Aesthetics","403","4.8","0.75","https://www.google.com/maps/search/?api=1&query=SlimmThicc%20Med%20Spa%20%26%20Aesthetics&query_place_id=ChIJHbQpq9MB3IARJiuylm85I2Y"
"Heavenly Aesthetics","San Diego","1","SDBotox - Mission Valley","660","4.9","0.85","https://www.google.com/maps/search/?api=1&query=SDBotox%20-%20Mission%20Valley&query_place_id=ChIJmT-8Mj1V2YARMNgyfHXZihc"
"Heavenly Aesthetics","San Diego","2","Holden Timeless Beauty San Diego","402","4.9","0.87","https://www.google.com/maps/search/?api=1&query=Holden%20Timeless%20Beauty%20San%20Diego&query_place_id=ChIJ7Ze3GCNV2YARr7aSslsE614"
"Heavenly Aesthetics","San Diego","3","Citrus Aesthetics®","370","4.9","0.0","https://www.google.com/maps/search/?api=1&query=Citrus%20Aesthetics%C2%AE&query_place_id=ChIJoT4cml1V2YAR6AVp0crmC0M"
"La Jolla Cosmetic Medical Spa","La Jolla","1","Coastal Medical & Cosmetic Dermatology","1236","4.9","0.03","https://www.google.com/maps/search/?api=1&query=Coastal%20Medical%20%26%20Cosmetic%20Dermatology&query_place_id=ChIJ-66Gp94G3IARS1TwFcuMEdo"
"La Jolla Cosmetic Medical Spa","La Jolla","2","Atossa Medical Spa","367","4.9","0.91","https://www.google.com/maps/search/?api=1&query=Atossa%20Medical%20Spa&query_place_id=ChIJDY1ynJv724ARcQS2LGPUvtA"
"La Jolla Cosmetic Medical Spa","La Jolla","3","Brandish Clinic Facial & Skin Rejuvenation","57","4.7","0.91","https://www.google.com/maps/search/?api=1&query=Brandish%20Clinic%20Facial%20%26%20Skin%20Rejuvenation&query_place_id=ChIJ-7yhB84G3IARRQNUhxxfyG4"
"La Jolla Iconic Beauty Medspa","La Jolla","1","PRFCT Med Spa & Wellness","286","5.0","0.18","https://www.google.com/maps/search/?api=1&query=PRFCT%20Med%20Spa%20%26%20Wellness&query_place_id=ChIJ-cykzOQD3IARAFFaJzne-2M"
"La Jolla Iconic Beauty Medspa","La Jolla","2","Lilly Beauty Facial Spa | EMsculpt | Laser lipo | Botox","283","4.7","0.12","https://www.google.com/maps/search/?api=1&query=Lilly%20Beauty%20Facial%20Spa%20%7C%20EMsculpt%20%7C%20Laser%20lipo%20%7C%20Botox&query_place_id=ChIJfyTFg64D3IAR-cgendUbYdg"
"La Jolla Iconic Beauty Medspa","La Jolla","3","LA JOLLA SKIN STUDIO","67","4.9","0.19","https://www.google.com/maps/search/?api=1&query=LA%20JOLLA%20SKIN%20STUDIO&query_place_id=ChIJOwBiMjAD3IARaNJ4GUzsaXc"
"Atossa Medical Spa","La Jolla","1","Coastal Medical & Cosmetic Dermatology","1236","4.9","0.88","https://www.google.com/maps/search/?api=1&query=Coastal%20Medical%20%26%20Cosmetic%20Dermatology&query_place_id=ChIJ-66Gp94G3IARS1TwFcuMEdo"
"Atossa Medical Spa","La Jolla","2","South Coast MedSpa","234","4.8","0.35","https://www.google.com/maps/search/?api=1&query=South%20Coast%20MedSpa&query_place_id=ChIJ9ULenxkH3IARMsX-k6SP3aI"
"Atossa Medical Spa","La Jolla","3","La Jolla Cosmetic Medical Spa","224","4.9","0.91","https://www.google.com/maps/search/?api=1&query=La%20Jolla%20Cosmetic%20Medical%20Spa&query_place_id=ChIJNdWN_wYH3IARfSBJ4YvU0zg"
"SDBotox - La Jolla","La Jolla","1","PRFCT Med Spa & Wellness","286","5.0","0.24","https://www.google.com/maps/search/?api=1&query=PRFCT%20Med%20Spa%20%26%20Wellness&query_place_id=ChIJ-cykzOQD3IARAFFaJzne-2M"
"SDBotox - La Jolla","La Jolla","2","La Jolla Dermatology & Laser Surgery Center","187","4.8","0.17","https://www.google.com/maps/search/?api=1&query=La%20Jolla%20Dermatology%20%26%20Laser%20Surgery%20Center&query_place_id=ChIJ8YU55z8D3IARlP58ApMTJ_U"
"SDBotox - La Jolla","La Jolla","3","La Jolla Med Spa and Hair Transplant: Andrew F. Nasseri, MD, FACS","65","4.9","0.06","https://www.google.com/maps/search/?api=1&query=La%20Jolla%20Med%20Spa%20and%20Hair%20Transplant%3A%20Andrew%20F.%20Nasseri%2C%20MD%2C%20FACS&query_place_id=ChIJceUTiVkGkYAR8S6GWZUZM8E"
"La Jolla Cosmetic Medical Spa - Carlsbad","Carlsbad","1","Coastal Medical Aesthetics","159","4.8","9.21","https://www.google.com/maps/search/?api=1&query=Coastal%20Medical%20Aesthetics&query_place_id=ChIJhz1hzJwI3IARmAAtTwU8VBg"
"PRFCT Med Spa & Wellness","La Jolla","1","La Jolla Cosmetic Laser Clinic & Dermatology","1043","4.8","0.13","https://www.google.com/maps/search/?api=1&query=La%20Jolla%20Cosmetic%20Laser%20Clinic%20%26%20Dermatology&query_place_id=ChIJn6BxCeMD3IARG2ZH-kBoMpQ"
"PRFCT Med Spa & Wellness","La Jolla","2","Hormones + Wellness by SDBotox - La Jolla","82","4.8","0.11","https://www.google.com/maps/search/?api=1&query=Hormones%20%2B%20Wellness%20by%20SDBotox%20-%20La%20Jolla&query_place_id=ChIJz_hSwOQD3IAR8hfDi1mn6Fs"
"PRFCT Med Spa & Wellness","La Jolla","3","Royal Retreat Spa","41","5.0","0.15","https://www.google.com/maps/search/?api=1&query=Royal%20Retreat%20Spa&query_place_id=ChIJocD0YIMD3IARwaApg2w8kQ8"
"LA JOLLA SKIN STUDIO","La Jolla","1","La Jolla Cosmetic Laser Clinic & Dermatology","1043","4.8","0.17","https://www.google.com/maps/search/?api=1&query=La%20Jolla%20Cosmetic%20Laser%20Clinic%20%26%20Dermatology&query_place_id=ChIJn6BxCeMD3IARG2ZH-kBoMpQ"
"LA JOLLA SKIN STUDIO","La Jolla","2","Lilly Beauty Facial Spa | EMsculpt | Laser lipo | Botox","283","4.7","0.07","https://www.google.com/maps/search/?api=1&query=Lilly%20Beauty%20Facial%20Spa%20%7C%20EMsculpt%20%7C%20Laser%20lipo%20%7C%20Botox&query_place_id=ChIJfyTFg64D3IAR-cgendUbYdg"
"LA JOLLA SKIN STUDIO","La Jolla","3","Hormones + Wellness by SDBotox - La Jolla","82","4.8","0.19","https://www.google.com/maps/search/?api=1&query=Hormones%20%2B%20Wellness%20by%20SDBotox%20-%20La%20Jolla&query_place_id=ChIJz_hSwOQD3IAR8hfDi1mn6Fs"
"Hormones + Wellness by SDBotox - La Jolla","La Jolla","1","La Jolla Cosmetic Laser Clinic & Dermatology","1043","4.8","0.02","https://www.google.com/maps/search/?api=1&query=La%20Jolla%20Cosmetic%20Laser%20Clinic%20%26%20Dermatology&query_place_id=ChIJn6BxCeMD3IARG2ZH-kBoMpQ"
"Hormones + Wellness by SDBotox - La Jolla","La Jolla","2","PRFCT Med Spa & Wellness","286","5.0","0.11","https://www.google.com/maps/search/?api=1&query=PRFCT%20Med%20Spa%20%26%20Wellness&query_place_id=ChIJ-cykzOQD3IARAFFaJzne-2M"
"Hormones + Wellness by SDBotox - La Jolla","La Jolla","3","LA JOLLA SKIN STUDIO","67","4.9","0.19","https://www.google.com/maps/search/?api=1&query=LA%20JOLLA%20SKIN%20STUDIO&query_place_id=ChIJOwBiMjAD3IARaNJ4GUzsaXc"
"Lilly Beauty Facial Spa | EMsculpt | Laser lipo | Botox","La Jolla","1","La Jolla Iconic Beauty Medspa","85","5.0","0.12","https://www.google.com/maps/search/?api=1&query=La%20Jolla%20Iconic%20Beauty%20Medspa&query_place_id=ChIJEeKUCSsD3IARa4L5RecBcak"
"Lilly Beauty Facial Spa | EMsculpt | Laser lipo | Botox","La Jolla","2","LA JOLLA SKIN STUDIO","67","4.9","0.07","https://www.google.com/maps/search/?api=1&query=LA%20JOLLA%20SKIN%20STUDIO&query_place_id=ChIJOwBiMjAD3IARaNJ4GUzsaXc"
"Lilly Beauty Facial Spa | EMsculpt | Laser lipo | Botox","La Jolla","3","La Jolla Med Spa","48","5.0","0.13","https://www.google.com/maps/search/?api=1&query=La%20Jolla%20Med%20Spa&query_place_id=ChIJnSG_8joD3IAR5K4wg6yxs-Y"
"La Jolla Cosmetic Laser Clinic & Dermatology","La Jolla","1","PRFCT Med Spa & Wellness","286","5.0","0.13","https://www.google.com/maps/search/?api=1&query=PRFCT%20Med%20Spa%20%26%20Wellness&query_place_id=ChIJ-cykzOQD3IARAFFaJzne-2M"
"La Jolla Cosmetic Laser Clinic & Dermatology","La Jolla","2","Hormones + Wellness by SDBotox - La Jolla","82","4.8","0.02","https://www.google.com/maps/search/?api=1&query=Hormones%20%2B%20Wellness%20by%20SDBotox%20-%20La%20Jolla&query_place_id=ChIJz_hSwOQD3IAR8hfDi1mn6Fs"
"La Jolla Cosmetic Laser Clinic & Dermatology","La Jolla","3","LA JOLLA SKIN STUDIO","67","4.9","0.17","https://www.google.com/maps/search/?api=1&query=LA%20JOLLA%20SKIN%20STUDIO&query_place_id=ChIJOwBiMjAD3IARaNJ4GUzsaXc"
"Esthetix MD","La Jolla","1","Coastal Medical & Cosmetic Dermatology","1236","4.9","0.98","https://www.google.com/maps/search/?api=1&query=Coastal%20Medical%20%26%20Cosmetic%20Dermatology&query_place_id=ChIJ-66Gp94G3IARS1TwFcuMEdo"
